# Time	[ADP]	[ATP]	[G6P]	[Glu]	[F6P]	[F1,6BP]	[DHAP]	[GA3P]	[1,3BPG]	[3PG]	[2PG]	[PEP]	[Pyr]	
0.091	0.202073	1.59793	0.000603903	2.27264	1.16705e-05	3.56315e-08	1.74219e-06	4.84666e-07	5.01914e-07	2.36849e-06	2.68966e-06	1.00244e-06	8.59045e-07	
0.092	0.202095	1.5979	0.000610746	2.2885	1.18264e-05	3.6109e-08	1.77194e-06	4.92697e-07	5.10716e-07	2.41555e-06	2.76508e-06	1.03768e-06	9.00747e-07	
0.093	0.202118	1.59788	0.000617587	2.30424	1.19822e-05	3.65865e-08	1.80173e-06	5.00739e-07	5.19535e-07	2.46276e-06	2.84131e-06	1.07353e-06	9.43778e-07	
0.094	0.202141	1.59786	0.000624428	2.31985	1.21381e-05	3.7064e-08	1.83156e-06	5.08791e-07	5.28368e-07	2.51011e-06	2.91832e-06	1.10998e-06	9.88155e-07	
0.095	0.202164	1.59784	0.000631268	2.33535	1.2294e-05	3.75416e-08	1.86143e-06	5.16854e-07	5.37217e-07	2.5576e-06	2.9961e-06	1.14702e-06	1.03389e-06	
0.096	0.202187	1.59781	0.000638107	2.35073	1.24499e-05	3.80191e-08	1.89132e-06	5.24926e-07	5.46078e-07	2.60521e-06	3.07463e-06	1.18465e-06	1.08101e-06	
0.097	0.20221	1.59779	0.000644946	2.36599	1.26057e-05	3.84966e-08	1.92126e-06	5.33008e-07	5.54953e-07	2.65294e-06	3.15391e-06	1.22286e-06	1.12951e-06	
0.098	0.202233	1.59777	0.000651783	2.38114	1.27616e-05	3.89741e-08	1.95122e-06	5.41098e-07	5.63841e-07	2.70079e-06	3.23391e-06	1.26164e-06	1.17942e-06	
0.099	0.202256	1.59774	0.00065862	2.39618	1.29175e-05	3.94517e-08	1.98121e-06	5.49196e-07	5.72739e-07	2.74875e-06	3.31462e-06	1.301e-06	1.23074e-06	
0.1	0.202279	1.59772	0.000665455	2.4111	1.30734e-05	3.99292e-08	2.01122e-06	5.57301e-07	5.81649e-07	2.79682e-06	3.39602e-06	1.34091e-06	1.2835e-06	
0.101	0.202302	1.5977	0.00067229	2.42591	1.32292e-05	4.04067e-08	2.04127e-06	5.65414e-07	5.9057e-07	2.84499e-06	3.47811e-06	1.38137e-06	1.3377e-06	
0.102	0.202325	1.59767	0.000679124	2.44061	1.33851e-05	4.08842e-08	2.07133e-06	5.73533e-07	5.995e-07	2.89325e-06	3.56087e-06	1.42239e-06	1.39336e-06	
0.103	0.202348	1.59765	0.000685957	2.4552	1.3541e-05	4.13617e-08	2.10142e-06	5.81659e-07	6.08439e-07	2.94162e-06	3.64429e-06	1.46394e-06	1.45048e-06	
0.104	0.202371	1.59763	0.000692789	2.46968	1.36968e-05	4.1839e-08	2.13153e-06	5.89791e-07	6.17387e-07	2.99007e-06	3.72834e-06	1.50603e-06	1.50909e-06	
0.105	0.202394	1.59761	0.00069962	2.48405	1.38526e-05	4.23163e-08	2.16166e-06	5.97929e-07	6.26343e-07	3.0386e-06	3.81302e-06	1.54864e-06	1.56918e-06	
0.106	0.202417	1.59758	0.00070645	2.49832	1.40085e-05	4.27934e-08	2.19181e-06	6.06072e-07	6.35307e-07	3.08722e-06	3.89831e-06	1.59178e-06	1.63077e-06	
0.107	0.20244	1.59756	0.000713279	2.51249	1.41643e-05	4.32707e-08	2.22198e-06	6.14219e-07	6.44278e-07	3.13592e-06	3.9842e-06	1.63542e-06	1.69387e-06	
0.108	0.202463	1.59754	0.000720107	2.52655	1.43201e-05	4.37482e-08	2.25217e-06	6.22371e-07	6.53256e-07	3.18469e-06	4.07069e-06	1.67957e-06	1.7585e-06	
0.109	0.202486	1.59751	0.000726934	2.54051	1.44759e-05	4.42259e-08	2.28236e-06	6.30527e-07	6.62241e-07	3.23353e-06	4.15774e-06	1.72421e-06	1.82465e-06	
0.11	0.202509	1.59749	0.00073376	2.55437	1.46317e-05	4.47035e-08	2.31258e-06	6.38687e-07	6.71231e-07	3.28244e-06	4.24535e-06	1.76935e-06	1.89233e-06	
0.111	0.202531	1.59747	0.000740585	2.56813	1.47874e-05	4.51798e-08	2.34281e-06	6.46853e-07	6.80227e-07	3.33142e-06	4.33352e-06	1.81497e-06	1.96156e-06	
0.112	0.202554	1.59745	0.000747409	2.58178	1.49432e-05	4.56569e-08	2.37305e-06	6.5502e-07	6.89227e-07	3.38045e-06	4.42222e-06	1.86106e-06	2.03235e-06	
0.113	0.202577	1.59742	0.000754232	2.59534	1.50989e-05	4.61341e-08	2.4033e-06	6.63191e-07	6.98233e-07	3.42955e-06	4.51144e-06	1.90761e-06	2.10469e-06	
0.114	0.2026	1.5974	0.000761054	2.60881	1.52546e-05	4.66111e-08	2.43356e-06	6.71365e-07	7.07243e-07	3.4787e-06	4.60118e-06	1.95463e-06	2.1786e-06	
0.115	0.202623	1.59738	0.000767875	2.62218	1.54103e-05	4.70879e-08	2.46384e-06	6.79542e-07	7.16257e-07	3.5279e-06	4.69141e-06	2.0021e-06	2.25407e-06	
0.116	0.202646	1.59735	0.000774695	2.63545	1.5566e-05	4.75647e-08	2.49412e-06	6.87721e-07	7.25275e-07	3.57715e-06	4.78214e-06	2.05002e-06	2.33113e-06	
0.117	0.202669	1.59733	0.000781514	2.64863	1.57217e-05	4.80416e-08	2.52441e-06	6.95902e-07	7.34296e-07	3.62646e-06	4.87334e-06	2.09837e-06	2.40977e-06	
0.118	0.202692	1.59731	0.000788331	2.66171	1.58773e-05	4.85183e-08	2.55471e-06	7.04085e-07	7.4332e-07	3.6758e-06	4.96501e-06	2.14715e-06	2.49e-06	
0.119	0.202715	1.59729	0.000795148	2.6747	1.6033e-05	4.8995e-08	2.58502e-06	7.12271e-07	7.52347e-07	3.72519e-06	5.05713e-06	2.19635e-06	2.57182e-06	
0.12	0.202738	1.59726	0.000801963	2.6876	1.61886e-05	4.94716e-08	2.61533e-06	7.20457e-07	7.61376e-07	3.77463e-06	5.14969e-06	2.24597e-06	2.65523e-06	
0.121	0.20276	1.59724	0.000808777	2.70041	1.63442e-05	4.99482e-08	2.64565e-06	7.28646e-07	7.70408e-07	3.8241e-06	5.24269e-06	2.296e-06	2.74025e-06	
0.122	0.202783	1.59722	0.00081559	2.71313	1.64997e-05	5.04247e-08	2.67598e-06	7.36835e-07	7.79442e-07	3.87361e-06	5.33611e-06	2.34642e-06	2.82686e-06	
0.123	0.202806	1.59719	0.000822402	2.72577	1.66553e-05	5.09011e-08	2.70631e-06	7.45026e-07	7.88477e-07	3.92315e-06	5.42994e-06	2.39724e-06	2.91509e-06	
0.124	0.202829	1.59717	0.000829213	2.73831	1.68108e-05	5.13774e-08	2.73665e-06	7.53218e-07	7.97514e-07	3.97273e-06	5.52417e-06	2.44844e-06	3.00492e-06	
0.125	0.202852	1.59715	0.000836022	2.75077	1.69663e-05	5.18537e-08	2.76699e-06	7.6141e-07	8.06552e-07	4.02233e-06	5.61879e-06	2.50003e-06	3.09636e-06	
0.126	0.202875	1.59713	0.000842831	2.76314	1.71218e-05	5.23299e-08	2.79733e-06	7.69603e-07	8.15592e-07	4.07197e-06	5.7138e-06	2.55198e-06	3.18942e-06	
0.127	0.202898	1.5971	0.000849638	2.77543	1.72772e-05	5.28061e-08	2.82768e-06	7.77797e-07	8.24632e-07	4.12164e-06	5.80918e-06	2.6043e-06	3.28408e-06	
0.128	0.20292	1.59708	0.000856444	2.78763	1.74327e-05	5.32821e-08	2.85803e-06	7.85991e-07	8.33673e-07	4.17133e-06	5.90492e-06	2.65697e-06	3.38037e-06	
0.129	0.202943	1.59706	0.000863249	2.79975	1.75881e-05	5.37581e-08	2.88838e-06	7.94185e-07	8.42714e-07	4.22104e-06	6.00101e-06	2.71e-06	3.47826e-06	
